omega_m,lane,quantum_model,amplitude,stable,refinement_l2,max_correction_ratio,turning_points,blowup_near_turning,final_a,passes_refinement_gate,passes_ratio_gate
0.3075,bohmian_q,gaussian,3e-07,False,2.0953583802842238e-05,1.1806408497230771e-06,2,False,1e-06,False,True
0.3075,bohmian_q,plateau,3e-07,False,1.9806509224943547e-05,1.2290460533467394e-06,2,False,1e-06,False,True
0.3075,bohmian_q,unified_dmde_proxy,3e-07,False,2.0157379575116096e-05,1.2142722541881858e-06,2,False,1e-06,False,True
0.3075,alpha_qg,n/a,3.5646923109036204e-07,True,0.00043459332426431456,3.8025903912166106,2,False,0.11582938408849634,False,False
0.3075,bohmian_q,off,3.5646923109036204e-07,False,2.813902052921024e-05,0.0,2,False,1e-06,False,True
0.3075,bohmian_q,gaussian,3.5646923109036204e-07,False,1.956517367683615e-05,1.4028719273598353e-06,2,False,1e-06,False,True
0.3075,bohmian_q,plateau,3.5646923109036204e-07,False,1.819138517025652e-05,1.4603881955214202e-06,2,False,1e-06,False,True
0.3075,bohmian_q,unified_dmde_proxy,3.5646923109036204e-07,False,1.8611663158262975e-05,1.4428335989525191e-06,2,False,1e-06,False,True
0.3075,alpha_qg,n/a,4.2356770904717955e-07,True,0.00023216910161609727,3.7552924261030505,2,False,0.11198640110121344,False,False
0.3075,bohmian_q,off,4.2356770904717955e-07,False,2.813902052921024e-05,0.0,2,False,1e-06,False,True
0.3075,bohmian_q,gaussian,4.2356770904717955e-07,False,1.790229462756845e-05,1.666932966242834e-06,2,False,1e-06,False,True
0.3075,bohmian_q,plateau,4.2356770904717955e-07,False,1.6256857608923294e-05,1.7352751645703776e-06,2,False,1e-06,False,True
0.3075,bohmian_q,unified_dmde_proxy,4.2356770904717955e-07,False,1.6760149579673343e-05,1.7144163744508968e-06,2,False,1e-06,False,True
0.3075,alpha_qg,n/a,5.032961851958474e-07,True,0.00012360067605552539,3.874178299883139,2,False,0.10666389159227158,False,False
0.3075,bohmian_q,off,5.032961851958474e-07,False,2.813902052921024e-05,0.0,2,False,1e-06,False,True
0.3075,bohmian_q,gaussian,5.032961851958474e-07,False,1.591075919863311e-05,1.9806973368253765e-06,2,False,1e-06,False,True
0.3075,bohmian_q,plateau,5.032961851958474e-07,False,1.3943730310383247e-05,2.0619030732077074e-06,2,False,1e-06,False,True
0.3075,bohmian_q,unified_dmde_proxy,5.032961851958474e-07,False,1.454467710941153e-05,2.037118188759538e-06,2,False,1e-06,False,True
0.3075,alpha_qg,n/a,5.980320138249203e-07,True,6.336091443503554e-05,3.833215066128632,2,False,0.09970938281412163,False,False
0.3075,bohmian_q,off,5.980320138249203e-07,False,2.813902052921024e-05,0.0,2,False,1e-06,False,True
0.3075,bohmian_q,gaussian,5.980320138249203e-07,False,1.3531012425805684e-05,2.353520290249603e-06,2,False,1e-06,False,True
0.3075,bohmian_q,plateau,5.980320138249203e-07,False,1.1199426241235308e-05,2.4500106450011297e-06,2,False,1e-06,False,True
0.3075,bohmian_q,unified_dmde_proxy,5.980320138249203e-07,False,1.1908396281240814e-05,2.4205607252262445e-06,2,False,1e-06,False,True
0.3075,alpha_qg,n/a,7.106000404519682e-07,True,3.047762164455048e-05,3.7619320825632383,2,False,0.09071848719019893,False,False
0.3075,bohmian_q,off,7.106000404519682e-07,False,2.813902052921024e-05,0.0,2,False,1e-06,False,True
0.3075,bohmian_q,gaussian,7.106000404519682e-07,False,1.0715021654781118e-05,2.796517840388709e-06,2,False,1e-06,False,True
0.3075,bohmian_q,plateau,7.106000404519682e-07,False,8.048531604227992e-06,2.9111695195215858e-06,2,False,1e-06,False,True
0.3075,bohmian_q,unified_dmde_proxy,7.106000404519682e-07,False,8.841826856372333e-06,2.876176561133434e-06,2,False,1e-06,False,True
0.3075,alpha_qg,n/a,8.443568334423105e-07,True,1.4119505008698352e-05,3.8359432096977772,2,False,0.07896366836582898,False,False
0.3075,bohmian_q,off,8.443568334423105e-07,False,2.813902052921024e-05,0.0,2,False,1e-06,False,True
0.3075,bohmian_q,gaussian,8.443568334423105e-07,False,7.520694665405093e-06,3.322898118035935e-06,2,False,1e-06,False,True
0.3075,bohmian_q,plateau,8.443568334423105e-07,False,5.082926202655387e-06,3.459129176450449e-06,2,False,1e-06,False,True
0.3075,bohmian_q,unified_dmde_proxy,8.443568334423105e-07,False,5.680755760290786e-06,3.4175499500752847e-06,2,False,1e-06,False,True
0.3075,alpha_qg,n/a,1.0032907706102438e-06,True,7.0806846507452685e-06,3.8457829950536357,2,False,0.06310218672279633,False,False
0.3075,bohmian_q,off,1.0032907706102438e-06,False,2.813902052921024e-05,0.0,2,False,1e-06,False,True
0.3075,bohmian_q,gaussian,1.0032907706102438e-06,False,4.793345347306963e-06,3.948355065037685e-06,2,False,1e-06,False,True
0.3075,bohmian_q,plateau,1.0032907706102438e-06,True,5.106990495443244e-06,4.110226749152933e-06,2,False,1e-06,False,True
0.3075,bohmian_q,unified_dmde_proxy,1.0032907706102438e-06,True,4.863826724239178e-06,4.060821715642509e-06,2,False,1e-06,False,True
0.3075,alpha_qg,n/a,1.1921409651983008e-06,True,4.9841423290578955e-06,3.838387414391864,2,False,0.040029431634901344,False,False
0.3075,bohmian_q,off,1.1921409651983008e-06,False,2.813902052921024e-05,0.0,2,False,1e-06,False,True
0.3075,bohmian_q,gaussian,1.1921409651983008e-06,True,5.29508280985513e-06,4.691536189854061e-06,2,False,1e-06,False,True
0.3075,bohmian_q,plateau,1.1921409651983008e-06,True,6.617649636171244e-06,4.883873927138354e-06,2,False,1e-06,False,True
0.3075,bohmian_q,unified_dmde_proxy,1.1921409651983008e-06,True,6.174475821057864e-06,4.825170309955725e-06,2,False,1e-06,False,True
0.3075,alpha_qg,n/a,1.4165385773852007e-06,True,4.7652639268152454e-07,1.3768995565360205,1,False,0.01884407183014456,True,False
0.3075,bohmian_q,off,1.4165385773852007e-06,False,2.813902052921024e-05,0.0,2,False,1e-06,False,True
0.3075,bohmian_q,gaussian,1.4165385773852007e-06,True,6.938212876258282e-06,5.574598307096734e-06,2,False,1e-06,False,True
0.3075,bohmian_q,plateau,1.4165385773852007e-06,True,8.948990664528246e-06,5.803135437060436e-06,2,False,1e-06,False,True
0.3075,bohmian_q,unified_dmde_proxy,1.4165385773852007e-06,True,8.305243561774703e-06,5.733383353603729e-06,2,False,1e-06,False,True
0.3075,alpha_qg,n/a,1.6831747249677917e-06,True,2.3116273329247103e-07,0.055986391347878015,1,False,0.05805944995541536,True,True
0.3075,bohmian_q,off,1.6831747249677917e-06,False,2.813902052921024e-05,0.0,2,False,1e-06,False,True
0.3075,bohmian_q,gaussian,1.6831747249677917e-06,True,9.40383422668697e-06,6.623867796804023e-06,2,False,1e-06,False,True
0.3075,bohmian_q,plateau,1.6831747249677917e-06,True,1.2147165695549975e-05,6.895416310711801e-06,2,False,1e-06,False,True
0.3075,bohmian_q,unified_dmde_proxy,1.6831747249677917e-06,True,1.1282738941767243e-05,6.812536660113908e-06,2,False,1e-06,False,True
0.3075,alpha_qg,n/a,2e-06,True,1.6194651080290876e-07,0.017155177692676053,1,False,0.09129400427542092,True,True
0.3075,bohmian_q,off,2e-06,False,2.813902052921024e-05,0.0,2,False,1e-06,False,True
0.3075,bohmian_q,gaussian,2e-06,True,1.2753367134677541e-05,7.870625021224496e-06,2,False,1e-06,False,True
0.3075,bohmian_q,plateau,2e-06,True,1.6371963602121225e-05,8.19327837552034e-06,2,False,1e-06,False,True
0.3075,bohmian_q,unified_dmde_proxy,2e-06,True,1.5235455913893873e-05,8.094800936962482e-06,2,False,1e-06,False,True
0.31,alpha_qg,n/a,3e-07,True,0.00951293959996009,3.8690122719631157,2,False,0.25381222687439586,False,False
0.31,bohmian_q,off,3e-07,True,3.556999140672374e-05,0.0,2,False,1e-06,False,True
0.31,bohmian_q,gaussian,3e-07,True,4.042708478670122e-05,1.0589506895991493e-06,2,False,1e-06,False,True
0.31,bohmian_q,plateau,3e-07,True,4.123847889470638e-05,1.1080056031776615e-06,2,False,1e-06,False,True
0.31,bohmian_q,unified_dmde_proxy,3e-07,True,4.098794026844922e-05,1.0929491416222554e-06,2,False,1e-06,False,True
0.31,alpha_qg,n/a,3.5646923109036204e-07,True,0.007332541099170293,3.651102332812467,2,False,0.2570480973124739,False,False
0.31,bohmian_q,off,3.5646923109036204e-07,True,3.556999140672374e-05,0.0,2,False,1e-06,False,True
0.31,bohmian_q,gaussian,3.5646923109036204e-07,True,4.13999223111755e-05,1.2582765818265787e-06,2,False,1e-06,False,True
0.31,bohmian_q,plateau,3.5646923109036204e-07,True,4.238613824875146e-05,1.3165649610768647e-06,2,False,1e-06,False,True
0.31,bohmian_q,unified_dmde_proxy,3.5646923109036204e-07,True,4.2081215675582e-05,1.2986744642955443e-06,2,False,1e-06,False,True
0.31,alpha_qg,n/a,4.2356770904717955e-07,True,0.004750900472937421,3.796475083427892,2,False,0.2606919357594456,False,False
0.31,bohmian_q,off,4.2356770904717955e-07,True,3.556999140672374e-05,0.0,2,False,1e-06,False,True
0.31,bohmian_q,gaussian,4.2356770904717955e-07,True,4.258281912812142e-05,1.4951212411665588e-06,2,False,1e-06,False,True
0.31,bohmian_q,plateau,4.2356770904717955e-07,True,4.378764277481035e-05,1.564381034923974e-06,2,False,1e-06,False,True
0.31,bohmian_q,unified_dmde_proxy,4.2356770904717955e-07,True,4.341450828482423e-05,1.5431230725786435e-06,2,False,1e-06,False,True
0.31,alpha_qg,n/a,5.032961851958474e-07,True,0.0028042245679628587,3.8750109377414965,2,False,0.26275094781002956,False,False
0.31,bohmian_q,off,5.032961851958474e-07,True,3.556999140672374e-05,0.0,2,False,1e-06,False,True
0.31,bohmian_q,gaussian,5.032961851958474e-07,True,4.4028621343386274e-05,1.7765466484712454e-06,2,False,1e-06,False,True
0.31,bohmian_q,plateau,5.032961851958474e-07,True,4.55100513170843e-05,1.8588429107372527e-06,2,False,1e-06,False,True
0.31,bohmian_q,unified_dmde_proxy,5.032961851958474e-07,True,4.505027438889225e-05,1.8335836536694895e-06,2,False,1e-06,False,True
0.31,alpha_qg,n/a,5.980320138249203e-07,True,0.0016368178029537892,3.848870275456931,2,False,0.2629020396221384,False,False
0.31,bohmian_q,off,5.980320138249203e-07,True,3.556999140672374e-05,0.0,2,False,1e-06,False,True
0.31,bohmian_q,gaussian,5.980320138249203e-07,False,4.580746002400233e-05,2.110943982012027e-06,2,False,1e-06,False,True
0.31,bohmian_q,plateau,5.980320138249203e-07,False,4.764420849338259e-05,2.2087304307396395e-06,2,False,1e-06,False,True
0.31,bohmian_q,unified_dmde_proxy,5.980320138249203e-07,False,4.7072581770269735e-05,2.1787167566057105e-06,2,False,1e-06,False,True
0.31,alpha_qg,n/a,7.106000404519682e-07,True,0.000989146238381305,3.8785661434657333,2,False,0.2615670680084511,False,False
0.31,bohmian_q,off,7.106000404519682e-07,True,3.556999140672374e-05,0.0,2,False,1e-06,False,True
0.31,bohmian_q,gaussian,7.106000404519682e-07,False,4.8014738612777844e-05,2.508283778457395e-06,2,False,1e-06,False,True
0.31,bohmian_q,plateau,7.106000404519682e-07,False,5.031694606281135e-05,2.624475936457208e-06,2,False,1e-06,False,True
0.31,bohmian_q,unified_dmde_proxy,7.106000404519682e-07,False,4.9597851679117774e-05,2.5888129804197097e-06,2,False,1e-06,False,True
0.31,alpha_qg,n/a,8.443568334423105e-07,True,0.0005862822500428103,3.819871722530567,2,False,0.25917281066065084,False,False
0.31,bohmian_q,off,8.443568334423105e-07,True,3.556999140672374e-05,0.0,2,False,1e-06,False,True
0.31,bohmian_q,gaussian,8.443568334423105e-07,False,5.0784358772304644e-05,2.980413167479794e-06,2,False,1e-06,False,True
0.31,bohmian_q,plateau,8.443568334423105e-07,False,5.124306952160178e-05,3.118475263442466e-06,2,False,1e-06,False,True
0.31,bohmian_q,unified_dmde_proxy,8.443568334423105e-07,False,5.146639613961678e-05,3.0760997454109053e-06,2,False,1e-06,False,True
0.31,alpha_qg,n/a,1.0032907706102438e-06,True,0.00033932298406928323,3.828152896305926,2,False,0.25574892539364497,False,False
0.31,bohmian_q,off,1.0032907706102438e-06,True,3.556999140672374e-05,0.0,2,False,1e-06,False,True
0.31,bohmian_q,gaussian,1.0032907706102438e-06,False,5.109959994477611e-05,3.541409034780066e-06,2,False,1e-06,False,True
0.31,bohmian_q,plateau,1.0032907706102438e-06,False,5.02308386891411e-05,3.705457251506796e-06,2,False,1e-06,False,True
0.31,bohmian_q,unified_dmde_proxy,1.0032907706102438e-06,False,5.049805092802166e-05,3.65510578584901e-06,2,False,1e-06,False,True
0.31,alpha_qg,n/a,1.1921409651983008e-06,True,0.00019359885166435963,3.798428945927687,2,False,0.2512105139665424,False,False
0.31,bohmian_q,off,1.1921409651983008e-06,True,3.556999140672374e-05,0.0,2,False,1e-06,False,True
0.31,bohmian_q,gaussian,1.1921409651983008e-06,False,5.0059134403165975e-05,4.207997632627752e-06,2,False,1e-06,False,True
0.31,bohmian_q,plateau,1.1921409651983008e-06,False,4.901869191649829e-05,4.402922775298081e-06,2,False,1e-06,False,True
0.31,bohmian_q,unified_dmde_proxy,1.1921409651983008e-06,False,4.933883801587605e-05,4.343094219848008e-06,2,False,1e-06,False,True
0.31,alpha_qg,n/a,1.4165385773852007e-06,True,0.00010807727746019878,3.8498971722274242,2,False,0.24537997248032642,False,False
0.31,bohmian_q,off,1.4165385773852007e-06,True,3.556999140672374e-05,0.0,2,False,1e-06,False,True
0.31,bohmian_q,gaussian,1.4165385773852007e-06,False,4.88129147989838e-05,5.000053133588454e-06,2,False,1e-06,False,True
0.31,bohmian_q,plateau,1.4165385773852007e-06,True,4.756501296706523e-05,5.23166636756353e-06,2,False,1e-06,False,True
0.31,bohmian_q,unified_dmde_proxy,1.4165385773852007e-06,True,4.794917395352256e-05,5.1605770917424525e-06,2,False,1e-06,False,True
0.31,alpha_qg,n/a,1.6831747249677917e-06,True,5.881597560177562e-05,3.8451195370160147,2,False,0.23794854578945587,False,False
0.31,bohmian_q,off,1.6831747249677917e-06,True,3.556999140672374e-05,0.0,2,False,1e-06,False,True
0.31,bohmian_q,gaussian,1.6831747249677917e-06,True,4.7318008165993614e-05,5.94118997033157e-06,2,False,1e-06,False,True
0.31,bohmian_q,plateau,1.6831747249677917e-06,True,4.581872521755251e-05,6.2163959624829645e-06,2,False,1e-06,False,True
0.31,bohmian_q,unified_dmde_proxy,1.6831747249677917e-06,True,4.628051583816343e-05,6.131926704241573e-06,2,False,1e-06,False,True
0.31,alpha_qg,n/a,2e-06,True,3.104244258475552e-05,3.828465310736583,2,False,0.22844058765094055,False,False
0.31,bohmian_q,off,2e-06,True,3.556999140672374e-05,0.0,2,False,1e-06,False,True
0.31,bohmian_q,gaussian,2e-06,True,4.552169807720881e-05,7.059466591434282e-06,2,False,1e-06,False,True
0.31,bohmian_q,plateau,2e-06,True,4.371702189443151e-05,7.386469201322067e-06,2,False,1e-06,False,True
0.31,bohmian_q,unified_dmde_proxy,2e-06,True,4.4273183271711536e-05,7.286101933259451e-06,2,False,1e-06,False,True
0.3125,alpha_qg,n/a,3e-07,True,0.038148373878492514,3.7339836879732693,2,False,0.2757615819441322,False,False
0.3125,bohmian_q,off,3e-07,False,0.0004088043035927507,0.0,2,False,1e-06,False,True
0.3125,bohmian_q,gaussian,3e-07,False,3.0279707970075267e-05,9.733800545837634e-07,2,False,1e-06,False,True
0.3125,bohmian_q,plateau,3e-07,False,3.082171330919817e-05,1.0232094450547142e-06,2,False,1e-06,False,True
0.3125,bohmian_q,unified_dmde_proxy,3e-07,False,3.0653839877788417e-05,1.0078300005286348e-06,2,False,1e-06,False,True
0.3125,alpha_qg,n/a,3.5646923109036204e-07,True,0.018257852602716514,3.877901820060485,2,False,0.30599362790470513,False,False
0.3125,bohmian_q,off,3.5646923109036204e-07,False,0.0004088043035927507,0.0,2,False,1e-06,False,True
0.3125,bohmian_q,gaussian,3.5646923109036204e-07,False,3.092272336072721e-05,1.1565992694700561e-06,2,False,1e-06,False,True
0.3125,bohmian_q,plateau,3.5646923109036204e-07,False,3.157523145778858e-05,1.215807962429817e-06,2,False,1e-06,False,True
0.3125,bohmian_q,unified_dmde_proxy,3.5646923109036204e-07,False,3.137298712643006e-05,1.1975336702115278e-06,2,False,1e-06,False,True
0.3125,alpha_qg,n/a,4.2356770904717955e-07,True,0.011825126716202916,3.8341012490563644,2,False,0.31535228670885984,False,False
0.3125,bohmian_q,off,4.2356770904717955e-07,False,0.0004088043035927507,0.0,2,False,1e-06,False,True
0.3125,bohmian_q,gaussian,4.2356770904717955e-07,False,3.169698568028943e-05,1.374305623018484e-06,2,False,1e-06,False,True
0.3125,bohmian_q,plateau,4.2356770904717955e-07,False,3.24846548960285e-05,1.4446590415233549e-06,2,False,1e-06,False,True
0.3125,bohmian_q,unified_dmde_proxy,4.2356770904717955e-07,False,3.224030200084917e-05,1.4229450174406565e-06,2,False,1e-06,False,True
0.3125,alpha_qg,n/a,5.032961851958474e-07,True,0.007575699886591805,3.8640137082968757,2,False,0.32111653385815153,False,False
0.3125,bohmian_q,off,5.032961851958474e-07,False,0.0004088043035927507,0.0,2,False,1e-06,False,True
0.3125,bohmian_q,gaussian,5.032961851958474e-07,False,3.263185322758387e-05,1.6329905095650687e-06,2,False,1e-06,False,True
0.3125,bohmian_q,plateau,5.032961851958474e-07,False,3.3585862277144094e-05,1.7165863629051249e-06,2,False,1e-06,False,True
0.3125,bohmian_q,unified_dmde_proxy,5.032961851958474e-07,False,3.3289583401219653e-05,1.6907851650950175e-06,2,False,1e-06,False,True
0.3125,alpha_qg,n/a,5.980320138249203e-07,True,0.004771660608921719,3.882471636126798,2,False,0.3244452472024405,False,False
0.3125,bohmian_q,off,5.980320138249203e-07,False,0.0004088043035927507,0.0,2,False,1e-06,False,True
0.3125,bohmian_q,gaussian,5.980320138249203e-07,False,3.376448275861247e-05,1.9403671433264478e-06,2,False,1e-06,False,True
0.3125,bohmian_q,plateau,5.980320138249203e-07,True,3.4924774852065086e-05,2.0396979649904534e-06,2,False,1e-06,False,True
0.3125,bohmian_q,unified_dmde_proxy,5.980320138249203e-07,True,3.45639393992508e-05,2.0090402919710706e-06,2,False,1e-06,False,True
0.3125,alpha_qg,n/a,7.106000404519682e-07,True,0.002916060224400151,3.875756922858902,2,False,0.3260870998136873,False,False
0.3125,bohmian_q,off,7.106000404519682e-07,False,0.0004088043035927507,0.0,2,False,1e-06,False,True
0.3125,bohmian_q,gaussian,7.106000404519682e-07,True,3.514253251053399e-05,2.3056005176709895e-06,2,False,1e-06,False,True
0.3125,bohmian_q,plateau,7.106000404519682e-07,True,3.656112152008994e-05,2.423627971367358e-06,2,False,1e-06,False,True
0.3125,bohmian_q,unified_dmde_proxy,7.106000404519682e-07,True,3.611919481161575e-05,2.387199727957956e-06,2,False,1e-06,False,True
0.3125,alpha_qg,n/a,8.443568334423105e-07,True,0.0017662116686922426,3.7705601073941786,2,False,0.3263774394910527,False,False
0.3125,bohmian_q,off,8.443568334423105e-07,False,0.0004088043035927507,0.0,2,False,1e-06,False,True
0.3125,bohmian_q,gaussian,8.443568334423105e-07,True,3.682815553596608e-05,2.7395806395748518e-06,2,False,1e-06,False,True
0.3125,bohmian_q,plateau,8.443568334423105e-07,True,3.8574178618153004e-05,2.8798238069728996e-06,2,False,1e-06,False,True
0.3125,bohmian_q,unified_dmde_proxy,8.443568334423105e-07,True,3.802903596454946e-05,2.8365388548176303e-06,2,False,1e-06,False,True
0.3125,alpha_qg,n/a,1.0032907706102438e-06,True,0.001055468885528765,3.7794845641383104,2,False,0.3256634990552004,False,False
0.3125,bohmian_q,off,1.0032907706102438e-06,False,0.0004088043035927507,0.0,2,False,1e-06,False,True
0.3125,bohmian_q,gaussian,1.0032907706102438e-06,True,3.890412339773854e-05,3.255247180773302e-06,2,False,1e-06,False,True
0.3125,bohmian_q,plateau,1.0032907706102438e-06,True,4.107190576293242e-05,3.4218874607118817e-06,2,False,1e-06,False,True
0.3125,bohmian_q,unified_dmde_proxy,1.0032907706102438e-06,True,4.039310591247288e-05,3.37045524173584e-06,2,False,1e-06,False,True
0.3125,alpha_qg,n/a,1.1921409651983008e-06,True,0.0006241936372398963,3.7980676239990667,2,False,0.3241078603482381,False,False
0.3125,bohmian_q,off,1.1921409651983008e-06,False,0.0004088043035927507,0.0,2,False,1e-06,False,True
0.3125,bohmian_q,gaussian,1.1921409651983008e-06,True,4.148364005555562e-05,3.8679752178660084e-06,2,False,1e-06,False,True
0.3125,bohmian_q,plateau,1.1921409651983008e-06,True,4.420625441138741e-05,4.065980960934386e-06,2,False,1e-06,False,True
0.3125,bohmian_q,unified_dmde_proxy,1.1921409651983008e-06,True,4.335038336381761e-05,4.004868029534297e-06,2,False,1e-06,False,True
0.3125,alpha_qg,n/a,1.4165385773852007e-06,True,0.0003650220472350796,3.850624774635981,2,False,0.3217663052353211,False,False
0.3125,bohmian_q,off,1.4165385773852007e-06,False,0.0004088043035927507,0.0,2,False,1e-06,False,True
0.3125,bohmian_q,gaussian,1.4165385773852007e-06,True,4.4726924265662003e-05,4.596033551800325e-06,2,False,1e-06,False,True
0.3125,bohmian_q,plateau,1.4165385773852007e-06,True,4.820046457587702e-05,4.831308141026553e-06,2,False,1e-06,False,True
0.3125,bohmian_q,unified_dmde_proxy,1.4165385773852007e-06,True,4.7102642791837e-05,4.758692459666534e-06,2,False,1e-06,False,True
0.3125,alpha_qg,n/a,1.6831747249677917e-06,True,0.0002107698832279395,3.801930347019871,2,False,0.31859675970829027,False,False
0.3125,bohmian_q,off,1.6831747249677917e-06,False,0.0004088043035927507,0.0,2,False,1e-06,False,True
0.3125,bohmian_q,gaussian,1.6831747249677917e-06,True,4.887107723323854e-05,5.461129256555491e-06,2,False,1e-06,False,True
0.3125,bohmian_q,plateau,1.6831747249677917e-06,False,5.340158979802796e-05,5.740687041731078e-06,2,False,1e-06,False,True
0.3125,bohmian_q,unified_dmde_proxy,1.6831747249677917e-06,False,5.19586735348066e-05,5.654403679534946e-06,2,False,1e-06,False,True
0.3125,alpha_qg,n/a,2e-06,True,0.00011987790631115845,3.801268801047301,2,False,0.31446629849291896,False,False
0.3125,bohmian_q,off,2e-06,False,0.0004088043035927507,0.0,2,False,1e-06,False,True
0.3125,bohmian_q,gaussian,2e-06,False,5.428828118772707e-05,6.489054671281501e-06,2,False,1e-06,False,True
0.3125,bohmian_q,plateau,2e-06,False,5.5128414377977994e-05,6.821229991721476e-06,2,False,1e-06,False,True
0.3125,bohmian_q,unified_dmde_proxy,2e-06,False,5.559189208190923e-05,6.718706610301674e-06,2,False,1e-06,False,True
0.315,alpha_qg,n/a,3e-07,True,0.04996701658383571,3.868778684357336,3,False,0.295345727635643,False,False
0.315,bohmian_q,off,3e-07,False,2.602180418493053e-05,0.0,2,False,1e-06,False,True
0.315,bohmian_q,gaussian,3e-07,False,2.509786945250536e-05,9.087875046453312e-07,2,False,1e-06,False,True
0.315,bohmian_q,plateau,3e-07,False,2.4963688982881907e-05,9.59410512961675e-07,2,False,1e-06,False,True
0.315,bohmian_q,unified_dmde_proxy,3e-07,False,2.500488105383052e-05,9.436999211874156e-07,2,False,1e-06,False,True
0.315,alpha_qg,n/a,3.5646923109036204e-07,True,0.037147073955310986,3.8904805462331438,2,False,0.3133537133333107,False,False
0.315,bohmian_q,off,3.5646923109036204e-07,False,2.602180418493053e-05,0.0,2,False,1e-06,False,True
0.315,bohmian_q,gaussian,3.5646923109036204e-07,False,2.494071770408101e-05,1.0798486273637243e-06,2,False,1e-06,False,True
0.315,bohmian_q,plateau,3.5646923109036204e-07,False,2.4787769450613832e-05,1.140000355457684e-06,2,False,1e-06,False,True
0.315,bohmian_q,unified_dmde_proxy,3.5646923109036204e-07,False,2.4834567754848326e-05,1.1213325735568296e-06,2,False,1e-06,False,True
0.315,alpha_qg,n/a,4.2356770904717955e-07,True,0.023501979058359188,3.7240354080037026,2,False,0.33176664248106236,False,False
0.315,bohmian_q,off,4.2356770904717955e-07,False,2.602180418493053e-05,0.0,2,False,1e-06,False,True
0.315,bohmian_q,gaussian,4.2356770904717955e-07,False,2.4761735466717363e-05,1.2831084495306618e-06,2,False,1e-06,False,True
0.315,bohmian_q,plateau,4.2356770904717955e-07,False,2.4589671358957005e-05,1.3545824593899423e-06,2,False,1e-06,False,True
0.315,bohmian_q,unified_dmde_proxy,4.2356770904717955e-07,False,2.464206956181767e-05,1.3324008641699492e-06,2,False,1e-06,False,True
0.315,alpha_qg,n/a,5.032961851958474e-07,True,0.01497508512383473,3.7033848817566253,2,False,0.3430000819626649,False,False
0.315,bohmian_q,off,5.032961851958474e-07,False,2.602180418493053e-05,0.0,2,False,1e-06,False,True
0.315,bohmian_q,gaussian,5.032961851958474e-07,False,2.456062498294659e-05,1.524627646986515e-06,2,False,1e-06,False,True
0.315,bohmian_q,plateau,5.032961851958474e-07,False,2.4370726978625473e-05,1.6095550892117572e-06,2,False,1e-06,False,True
0.315,bohmian_q,unified_dmde_proxy,5.032961851958474e-07,False,2.442814700186625e-05,1.5831982883915332e-06,2,False,1e-06,False,True
0.315,alpha_qg,n/a,5.980320138249203e-07,True,0.009056001726757428,3.790945744197423,2,False,0.35054294076790526,False,False
0.315,bohmian_q,off,5.980320138249203e-07,False,2.602180418493053e-05,0.0,2,False,1e-06,False,True
0.315,bohmian_q,gaussian,5.980320138249203e-07,False,2.433906710152231e-05,1.8116076558801078e-06,2,False,1e-06,False,True
0.315,bohmian_q,plateau,5.980320138249203e-07,False,2.4135548110278226e-05,1.9125208080956313e-06,2,False,1e-06,False,True
0.315,bohmian_q,unified_dmde_proxy,5.980320138249203e-07,False,2.4196394531353856e-05,1.8812029214023472e-06,2,False,1e-06,False,True
0.315,alpha_qg,n/a,7.106000404519682e-07,True,0.005559578219798615,3.8590696395357407,2,False,0.3547167559912696,False,False
0.315,bohmian_q,off,7.106000404519682e-07,False,2.602180418493053e-05,0.0,2,False,1e-06,False,True
0.315,bohmian_q,gaussian,7.106000404519682e-07,False,2.4102290133035788e-05,2.1526053801720192e-06,2,False,1e-06,False,True
0.315,bohmian_q,plateau,7.106000404519682e-07,False,0.0009205718197543347,2.272513142785434e-06,2,False,1e-06,False,True
0.315,bohmian_q,unified_dmde_proxy,7.106000404519682e-07,False,2.3955392246720195e-05,2.2353003721147544e-06,2,False,1e-06,False,True
0.315,alpha_qg,n/a,8.443568334423105e-07,True,0.003396070638466545,3.864825258046633,2,False,0.3569707429906186,False,False
0.315,bohmian_q,off,8.443568334423105e-07,False,2.602180418493053e-05,0.0,2,False,1e-06,False,True
0.315,bohmian_q,gaussian,8.443568334423105e-07,False,0.0009061684137390647,2.55778830599848e-06,2,False,1e-06,False,True
0.315,bohmian_q,plateau,8.443568334423105e-07,False,0.000806861685659155,2.7002659050072062e-06,2,False,1e-06,False,True
0.315,bohmian_q,unified_dmde_proxy,8.443568334423105e-07,False,0.00083790582232082,2.6560486954497616e-06,2,False,1e-06,False,True
0.315,alpha_qg,n/a,1.0032907706102438e-06,True,0.002052670826481707,3.800699146400943,2,False,0.3579685644341723,False,False
0.315,bohmian_q,off,1.0032907706102438e-06,False,2.602180418493053e-05,0.0,2,False,1e-06,False,True
0.315,bohmian_q,gaussian,1.0032907706102438e-06,False,0.000789323224939989,3.039237625541313e-06,2,False,1e-06,False,True
0.315,bohmian_q,plateau,1.0032907706102438e-06,False,0.0006680471509462003,3.2085331951145355e-06,2,False,1e-06,False,True
0.315,bohmian_q,unified_dmde_proxy,1.0032907706102438e-06,False,0.0007060265071353016,3.1559931573609847e-06,2,False,1e-06,False,True
0.315,alpha_qg,n/a,1.1921409651983008e-06,True,0.0012294008989611296,3.821704646424299,2,False,0.3580748535759682,False,False
