t,a_exact,a_approx_on_exact,a_alt_on_exact,abs_diff_exact_approx,abs_diff_exact_alt,abs_diff_approx_alt,rel_diff_exact_approx,rel_diff_exact_alt,rel_diff_approx_alt
0.0085000000000000006,0.11225505522872681,0.1123037527443011,0.1122506772726687,4.8697515574291916e-05,4.377956058107535e-06,5.3075471632399451e-05,0.00043381133682636567,3.9000079321034874e-05,0.00047281141614740051
0.0087500000000000008,0.11260165339451343,0.11265184210163876,0.11259619227742058,5.0188707125323195e-05,5.4611170928475783e-06,5.5649824218170774e-05,0.00044571909569995904,4.849943964600457e-05,0.00049421853534596357
0.0090000000000000011,0.1129475205311866,0.11299993145897641,0.11294170728217247,5.241092778980605e-05,5.813249014136046e-06,5.8224176803942096e-05,0.00046402902465959042,5.1468584585093782e-05,0.00051549760924468418
0.0092499999999999995,0.11329266112286591,0.113345044247725,0.11328722228692435,5.2383124859084473e-05,5.4388359415624699e-06,5.7821960800646943e-05,0.0004623699747177313,4.800695727028605e-05,0.00051037693198801735
0.0094999999999999998,0.11363707960398678,0.1136901570364736,0.11363273729167624,5.3077432486822729e-05,4.3423123105429395e-06,5.7419744797365668e-05,0.0004670784630491342,3.8212107576817367e-05,0.00050529057062595158
0.00975,0.11398078036008856,0.11403526982522219,0.11397825229642813,5.4489465133630843e-05,2.5280636604257944e-06,5.7017528794056638e-05,0.00047805836178246034,2.2179736376949718e-05,0.00050023809815941003
0.01,0.11432376772858642,0.11438038261397079,0.11432376730118002,5.6614885384373426e-05,4.2740640193716928e-10,5.6615312790775363e-05,0.00049521535643210347,3.7385611971069899e-09,0.00049521909499330053
0.01025,0.11466604599952743,0.11472259194312162,0.1146636075664461,5.6545943594193959e-05,2.438433081328184e-06,5.8984376675522143e-05,0.00049313589826256417,2.1265519884920531e-05,0.00051440141814748479
0.010500000000000001,0.11500761941633134,0.11506480127227244,0.11500344783171219,5.7181855941099147e-05,4.1715846191420214e-06,6.1353440560241168e-05,0.00049720058750280243,3.6272245615664059e-05,0.00053347283311846647
0.010750000000000001,0.11534849217651631,0.11540701060142326,0.11534328809697827,5.8518424906950361e-05,5.204079538037587e-06,6.3722504444987949e-05,0.00050731850761776638,4.5116147076060653e-05,0.00055243465469382701
0.010999999999999999,0.11568866843241006,0.11574921993057408,0.11568312836224436,6.0551498164015949e-05,5.5400701657049023e-06,6.6091568329720851e-05,0.00052340042447106239,4.7887751158114372e-05,0.00057128817562917677
0.01125,0.11602815229184672,0.11608859570291381,0.11602296862751045,6.0443411067090391e-05,5.1836643362723756e-06,6.5627075403362767e-05,0.00052093746106596597,4.4675919023805619e-05,0.00056561338008977158
0.0115,0.11636694781884979,0.11642797147525355,0.11636280889277653,6.1023656403758064e-05,4.138926073260496e-06,6.516258247701856e-05,0.00052440712373718007,3.5567883757710906e-05,0.00055997500749489098
0.01175,0.11670505903430153,0.11676734724759329,0.11670264915804263,6.2288213291752936e-05,2.4098762589075395e-06,6.4698089550660476e-05,0.00053372333476516107,2.0649287004766576e-05,0.00055437262176992767
0.012,0.11704248991659912,0.11710672301993302,0.11704248942330871,6.4233103333907748e-05,4.9329040852086337e-10,6.4233596624316269e-05,0.00054880157949200963,4.2146267468537517e-09,0.0005488057941187564
0.01225,0.11737924440229786,0.11744333213083204,0.11737691678434037,6.4087728534181765e-05,2.3276179574871492e-06,6.6415346491668914e-05,0.00054598859330301345,1.982989385678447e-05,0.0005658184871597979
0.012500000000000001,0.1177153263867418,0.11777994124173105,0.11771134414537202,6.461485498925057e-05,3.9822413697848669e-06,6.8597096359035437e-05,0.00054890775035499153,3.3829421299836371e-05,0.00058273717165482799
0.012750000000000001,0.11805073972468205,0.11811655035263005,0.11804577150640368,6.5810627947998634e-05,4.9682182783755691e-06,7.0778846226374204e-05,0.0005574774719877371,4.2085448087512252e-05,0.00059956292007524927
0.013000000000000001,0.11838548823088307,0.11845315946352906,0.11838019886743532,6.7671232645991064e-05,5.2893634477496621e-06,7.2960596093740726e-05,0.00057161763369183941,4.467915389624408e-05,0.00061629678758808352
0.01325,0.11871957568071725,0.11878706598397686,0.11871462622846697,6.749030325960137e-05,4.9494522502829819e-06,7.2439755509884352e-05,0.00056848504446400873,4.1690279146498359e-05,0.00061017532361050712
0.0135,0.11905300581074799,0.11912097250442463,0.11904905358949863,6.7966693676646539e-05,3.9522212493536824e-06,7.1918914926000221e-05,0.00057089439459167353,3.3197156362740458e-05,0.000604091550954414
0.01375,0.11938578231930166,0.11945487902487242,0.11938348095053028,6.9096705570759198e-05,2.3013687713846487e-06,7.1398074342143847e-05,0.00057876829408343568,1.927674071967409e-05,0.00059804503480310979
0.014,0.11971790886702866,0.11978878554532021,0.11971790831156194,7.0876678291559303e-05,5.5546671429151928e-10,7.0877233758273595e-05,0.00059203070753835029,4.6397963307935371e-09,0.00059203534733468107
0.014250000000000001,0.12004938907745367,0.12012005089071626,0.12004716343709607,7.0661813262581918e-05,2.2256403576087491e-06,7.2887453620190668e-05,0.00058860618788315216,1.8539372625818097e-05,0.0006071455605089702
0.014500000000000001,0.12038022653751573,0.1204513162361123,0.12037641856263019,7.1089698596565887e-05,3.8079748855418538e-06,7.4897673482107741e-05,0.00059054298734361203,3.1632893499789941e-05,0.00062217588084340189
0.014750000000000001,0.1207104247980979,0.12078258158150834,0.12070567368816432,7.2156783410437519e-05,4.7511099335872942e-06,7.6907893344024814e-05,0.00059776762057732339,3.9359566015396215e-05,0.0006371271865927196
0.014999999999999999,0.12103998737454716,0.12111384692690438,0.12103492881369844,7.3859552357224967e-05,5.0585608487169198e-06,7.8918113205941887e-05,0.00061020786567560301,4.1792476671892112e-05,0.0006520003423474951
0.01525,0.12136891774718445,0.12144253001294418,0.12136418393923258,7.3612265759734341e-05,4.7338079518649545e-06,7.8346073711599296e-05,0.00060651661995594767,3.9003461839592224e-05,0.00064552008179553986
0.0155,0.12169721936180537,0.12177121309898398,0.12169343906476671,7.3993737178604246e-05,3.7802970386663359e-06,7.7774034217270582e-05,0.00060801501929654228,3.1063134050971994e-05,0.00063907815334751433
0.01575,0.12202489563017155,0.12209989618502376,0.12202269419030083,7.5000554852211465e-05,2.2014398707165261e-06,7.7201994722927991e-05,0.00061463322271153341,1.8040907630755523e-05,0.000632674130342289
0.016,0.12235194993049286,0.12242857927106356,0.12235194931583496,7.6629340570691373e-05,6.1465790790471431e-10,7.6629955228599278e-05,0.0006263025690577326,5.0236870622322844e-09,0.00062630759274479486
0.016250000000000001,0.12267838560790097,0.12275473665791289,0.12267625408788645,7.6351050011927435e-05,2.1315200145199942e-06,7.8482570026447429e-05,0.00062236758034912962,1.7374861952721187e-05,0.00063974244230185085
0.016500000000000001,0.12300420597491399,0.12308089404476222,0.12300055885993794,7.6688069848229734e-05,3.6471149760519683e-06,8.0335184824281702e-05,0.00062345892354176251,2.965032737820158e-05,0.00065310925091996408
0.016750000000000001,0.12332941431189293,0.12340705143161154,0.12332486363198944,7.7637119718615422e-05,4.5506799034866763e-06,8.2187799622102098e-05,0.00062951016310087244,3.6898577106498167e-05,0.00066640874020737061
0.017000000000000001,0.12365401386748963,0.12373320881846088,0.12364916840404093,7.9194950971250844e-05,4.8454634486994053e-06,8.4040414419950249e-05,0.00064045596656585096,3.9185654368582579e-05,0.00067964162093443346
0.017250000000000001,0.12397800785908679,0.12405689484428271,0.12397347317609242,7.8886985195925075e-05,4.5346829943698763e-06,8.3421668190294951e-05,0.00063629821577377871,3.6576511210955685e-05,0.00067287472698473441
0.017500000000000002,0.12430139947322995,0.12438058087010453,0.12429777794814392,7.9181396874586363e-05,3.6215250860255344e-06,8.2802921960611897e-05,0.00063701130647075745,2.9135030670394435e-05,0.00066614633714115186
0.017750000000000002,0.12462419186605181,0.12470426689592637,0.12462208272019541,8.0075029874560055e-05,2.1091458563965437e-06,8.2184175730956599e-05,0.0006425319889787162,1.6924048411591487e-05,0.00065945603739030764
0.018000000000000002,0.12494638816368897,0.1250279529217482,0.1249463874922469,8.1564758059232689e-05,6.7144206861158295e-10,8.1565429501301301e-05,0.00065279804608978532,5.3738413609198451e-09,0.00065280341993114626
0.018249999999999999,0.12526799146269127,0.12534921982653369,0.12526594704910929,8.1228363842417162e-05,2.0444135819808196e-06,8.3272777424397981e-05,0.00064843670672734359,1.63203190065492e-05,0.00066475702573389275
0.018499999999999999,0.12558900483042379,0.12567048673131917,0.12558550660597168,8.1481900895380432e-05,3.4982244521142292e-06,8.4980125347494662e-05,0.00064879804569994406,2.7854543929523684e-05,0.00067665258962946767
0.018749999999999999,0.12590943130546198,0.12599175363610465,0.12590506616283406,8.232233064267569e-05,4.3651426279156524e-06,8.6687473270591342e-05,0.0006538217970578974,3.4668909093279789e-05,0.00068849070615117718
0.019,0.12622927389797964,0.12631302054089014,0.12622462571969642,8.374664291049827e-05,4.6481782832175078e-06,8.8394821193715778e-05,0.00066344866229827858,3.6823298904295347e-05,0.00070027196120257395
0.01925,0.12654853559013021,0.12663191858144615,0.12654418527655881,8.3382991315938959e-05,4.35031357140514e-06,8.7733304887344099e-05,0.00065890127394284534,3.4376640955333152e-05,0.00069327791489817855
0.0195,0.12686721933642142,0.12695081662200219,0.12686374483342119,8.3597285580772063e-05,3.474503000228113e-06,8.7071788581000176e-05,0.00065893527120738308,2.7386924836860633e-05,0.00068632219604424372
0.01975,0.1271853280640835,0.12726971466255821,0.12718330439028358,8.4386598474706087e-05,2.0236737999224097e-06,8.6410272274628497e-05,0.00066349318556765025,1.5911220505739052e-05,0.0006794044060733892
0.02,0.12750286467343089,0.12758861270311422,0.12750286394714597,8.5748029683335725e-05,7.2628492109316767e-10,8.5748755968256818e-05,0.00067251845598103861,5.696224339377573e-09,0.00067252415220537794
0.020250000000000001,0.12781983203821784,0.12790519025997224,0.12781786844636914,8.5358221754400221e-05,1.9635918487026505e-06,8.7321813603102871e-05,0.000667801079013135,1.5362184548290796e-05,0.00068316326356142581
0.020500000000000001,0.12813623300598792,0.12822176781683026,0.12813287294559231,8.553481084233594e-05,3.3600603956129849e-06,8.8894871237948925e-05,0.00066753024367696332,2.6222562633442956e-05,0.00069375280631040631
0.020750000000000001,0.12845207039841747,0.12853834537368825,0.12844787744481548,8.6274975270778098e-05,4.1929536019891245e-06,9.0467928872767223e-05,0.00067165110693179089,3.2642164419646047e-05,0.00070429327135143702
0.021000000000000001,0.12876734701165329,0.12885492293054626,0.12876288194403868,8.7575918892968119e-05,4.4650676146174018e-06,9.204098650758552e-05,0.00068010967784435229,3.467546484601631e-05,0.00071478514269036853
0.021250000000000002,0.12908206561664462,0.12916922660748006,0.12907788644326185,8.7160990835444263e-05,4.1791733827734046e-06,9.1340164218217668e-05,0.00067523703172134959,3.2376096267198907e-05,0.00070761312798854842
0.021500000000000002,0.12939622895946948,0.12948353028441387,0.12939289094248502,8.7301324944388803e-05,3.3380169844610119e-06,9.0639341928849815e-05,0.0006746821421799962,2.5796864493682784e-05,0.00070047900667367902
0.021750000000000002,0.12970983976165554,0.12979783396134767,0.12970789544170819,8.7994199692131847e-05,1.9443199473501149e-06,8.9938519639481962e-05,0.00067839263277036106,1.4989764469085979e-05,0.00069338239723944705
0.021999999999999999,0.13002290072049558,0.13011213763828147,0.13002289994093136,8.9236917785895375e-05,7.7956421873359716e-10,8.9237697350114109e-05,0.00068631692795197141,5.9955916566527424e-09,0.00068632292354362803
0.022249999999999999,0.13033541450935782,0.13042421235505317,0.13033352608804441,8.8797845695348654e-05,1.8884213134062744e-06,9.0686267008754928e-05,0.00068130251497356819,1.4488934726721379e-05,0.00069579144970028956
0.022499999999999999,0.1306473837779909,0.13073628707182489,0.13064415223515746,8.8903293833986208e-05,3.2315428334372953e-06,9.2134836667423503e-05,0.00068048277174121525,2.4734845352346521e-05,0.00070521761709356175
0.022749999999999999,0.13095881115282398,0.13104836178859658,0.13095477838227051,8.9550635772595033e-05,4.0327705534692893e-06,9.3583406326064322e-05,0.00068380764138193143,3.0794190310441712e-05,0.00071460183169237321
0.023,0.13126969923726187,0.13136043650536827,0.13126540452938357,9.0737268106405589e-05,4.2947078782995529e-06,9.5031975984705142e-05,0.0006912278205376466,3.2716673407905823e-05,0.00072394449394555245
0.02325,0.13158005061197514,0.13167032558426106,0.13157603067649659,9.0274972285919741e-05,4.0199354785497299e-06,9.4294907764469471e-05,0.00068608403679777197,3.0551253475379371e-05,0.00071663529027315141
0.0235,0.13188986783518575,0.13198021466315385,0.13188665682360964,9.0346827968101895e-05,3.2110115761041502e-06,9.3557839544206045e-05,0.00068501719996415353,2.4346158115168633e-05,0.00070936335807932213
0.02375,0.13219915344294783,0.13229010374204664,0.1321972829707227,9.0950299098807585e-05,1.8704722251350336e-06,9.2820771323942619e-05,0.00068797943655560256,1.4148897148136768e-05,0.00070212833370373933
0.024,0.13250790994942402,0.13259999282093943,0.13250790911783575,9.2082871515408726e-05,8.3158827046680983e-10,9.2083703103679193e-05,0.00069492358267936208,6.2757632414865381e-09,0.00069492985844260362
0.024250000000000001,0.13281613984715718,0.13290773806758185,0.13281432149797329,9.1598220424676802e-05,1.8183491838907884e-06,9.341656960856759e-05,0.00068966181768334762,1.36907245307935e-05,0.00070335254221414107
0.024500000000000001,0.13312384560733792,0.13321548331422428,0.13312073387811083,9.1637706886360526e-05,3.1117292270954611e-06,9.4749436113455987e-05,0.00068836433073496395,2.3374694540253848e-05,0.00071173902527521776
0.024750000000000001,0.13343102968006773,0.13352322856086668,0.13342714625824836,9.2198880798949334e-05,3.8834218193672942e-06,9.6082302618316628e-05,0.00069098530544219842,2.9104338238854051e-05,0.00072008964368105251
0.025000000000000001,0.13373769449461786,0.13383097380750911,0.1337335586383859,9.3279312891242361e-05,4.1358562319626646e-06,9.7415169123205025e-05,0.0006974795942440565,3.0925134814022663e-05,0.00072840472905807919
0.025250000000000002,0.1340438424596842,0.13413661558644771,0.13403997101852344,9.2773126763506797e-05,3.8714411607632115e-06,9.6644567924270008e-05,0.00069211032048271135,2.8881902291987637e-05,0.00072099222277469902
0.025500000000000002,0.13434947596363794,0.13444225736538631,0.13434638339866098,9.2781401748370795e-05,3.0925649769641961e-06,9.5873966725334991e-05,0.00069059742200618373,2.3018809375938201e-05,0.00071361623138212194
0.025750000000000002,0.13465459737477245,0.13474789914432492,0.13465279577879852,9.3301769552467384e-05,1.8015959739325904e-06,9.5103365526399974e-05,0.00069289702224416424,1.3379387032128961e-05,0.00070627640927629323
0.026000000000000002,0.13495920904154612,0.13505354092326352,0.13495920815893606,9.4331881717396593e-05,8.8261006836454214e-10,9.4332764327464957e-05,0.00069896587559546653,6.5398284017271548e-09,0.00069897241542386834
0.026249999999999999,0.13526331329282149,0.13535711822869792,0.1352615604017357,9.3804935876434792e-05,1.7528910857822488e-06,9.5557826962217041e-05,0.00069349872920355547,1.2959102088439401e-05,0.00070645783129199495
0.026499999999999999,0.13556691243810054,0.13566069553413232,0.13556391264453535,9.3783096031779811e-05,2.9997935651893126e-06,9.6782889596969124e-05,0.00069178455380548853,2.2127770790376211e-05,0.00071391232459586476
0.026749999999999999,0.13587000876775643,0.13596427283956672,0.135866264887335,9.4264071810290506e-05,3.7438804214307009e-06,9.8007952231721207e-05,0.00069378130365337694,2.7554869948011226e-05,0.0007213361736013882
0.027,0.13617260455326152,0.13626785014500112,0.13616861713013464,9.524559173959557e-05,3.9874231268777205e-06,9.923301486647329e-05,0.00069944752876002477,2.9282124256631082e-05,0.00072872965301665584
0.02725,0.13647470204741194,0.13656940066705728,0.13647096937293432,9.469861964533921e-05,3.7326744776189358e-06,9.8431294122958146e-05,0.00069389138224635791,2.7350669549893285e-05,0.00072124205179625118
0.0275,0.13677630348454864,0.13687095118911341,0.13677332161573397,9.4647704564770896e-05,2.9818688146721062e-06,9.7629573379443002e-05,0.0006919890518569423,2.1801063040199359e-05,0.00071379011489714167
0.02775,0.13707741108077512,0.13717250171116957,0.13707567385853361,9.5090630394450981e-05,1.7372222415046323e-06,9.6827852635955614e-05,0.00069370022124518071,1.2673293344305524e-05,0.0007063735145894862
0.028000000000000001,0.13737802703417168,0.13747405223322573,0.13737802610133326,9.6025199054050603e-05,9.3283841762215047e-10,9.6026131892468225e-05,0.00069898513704935077,6.7903029164198699e-09,0.00069899192735226718
0.028250000000000001,0.13767815352500659,0.13777361242010921,0.13767646190407609,9.545889510262362e-05,1.6916209304995711e-06,9.7150516033123191e-05,0.0006933481649671068,1.2286778164789291e-05,0.00070563494313189605
0.028500000000000001,0.13797779271594396,0.1380731726069927,0.13797489770681889,9.5379891048741339e-05,2.8950091250645738e-06,9.8274900173805912e-05,0.00069126987155896909,2.0981703418205365e-05,0.0007122515749771745
0.028750000000000001,0.13827694675224833,0.13837273279387616,0.13827333350956172,9.5786041627826668e-05,3.6132426866064549e-06,9.9399284314433123e-05,0.00069271157541138384,2.61304777945401e-05,0.00071884205320592396
0.029000000000000001,0.1385756177619864,0.13867229298075964,0.13857176931230453,9.6675218773240035e-05,3.8484496818758096e-06,0.00010052366845511584,0.00069763512755386726,2.7771477724788289e-05,0.00072540660527865559
0.029250000000000002,0.13887380785622563,0.13896989809709986,0.13887020511504736,9.6090240874230348e-05,3.6027411782768581e-06,9.9692982052507206e-05,0.00069192486587327337,2.5942553415160232e-05,0.00071786741928843358
0.029500000000000002,0.13917151912922973,0.13926750321344006,0.13916864091779016,9.5984084210326559e-05,2.8782114395720093e-06,9.8862295649898568e-05,0.00068968194649940168,2.0681037740914388e-05,0.00071036298424031607
0.029750000000000002,0.13946875365865147,0.13956510832978028,0.13946707672053299,9.635467112881213e-05,1.6769381184777998e-06,9.803160924728993e-05,0.00069086923487277042,1.2023754959351533e-05,0.00070289298983212197
0.029999999999999999,0.13976551350572242,0.13986271344612047,0.13976551252327579,9.7199940398057239e-05,9.8244662405377881e-10,9.7200922844681292e-05,0.00069545010038600747,7.0292492004012674e-09,0.00069545712963520797
0.030249999999999999,0.14006180071543994,0.14015839762778948,0.14006016655292416,9.6596912349533604e-05,1.6341625157789696e-06,9.8231074865312573e-05,0.0006896735002414145,1.1667438997868128e-05,0.00070134093923928254
0.030499999999999999,0.14035761731675145,0.14045408180945845,0.14035482058257254,9.6464492707004634e-05,2.7967341789114641e-06,9.9261226885916098e-05,0.00068727650519535474,1.9925774121684655e-05,0.00070720227931703942
0.03075,0.14065296532273594,0.14074976599112743,0.14064947461222094,9.6800668391489042e-05,3.4907105150028261e-06,0.00010029137890649187,0.00068822344533848903,2.4817894930214763e-05,0.00071304134026870382
0.031,0.14094784673078276,0.14104545017279643,0.14094412864186931,9.7603442013677322e-05,3.7180889134458273e-06,0.00010132153092712315,0.00069247912811398922,2.6379182085325017e-05,0.00071885831019931421
0.03125,0.14124226352276792,0.14133924647846108,0.14123878267151768,9.6982955693158956e-05,3.4808512502371158e-06,0.00010046380694339607,0.00068664260451705979,2.4644544511112187e-05,0.00071128714902817197
0.0315,0.14153621766522767,0.14163304278412575,0.14153343670116608,9.6825118898080653e-05,2.7809640615883424e-06,9.9606082959668996e-05,0.00068410135932202298,1.9648427147926705e-05,0.00070374978646994964
0.03175,0.14182971110952972,0.14192683908979042,0.14182809073081445,9.7127980260708346e-05,1.620378715261328e-06,9.8748358975969674e-05,0.00068482111047733437,1.1424818555894537e-05,0.00069624592903322889
0.032000000000000001,0.14212274579204179,0.14222063539545507,0.14212274476046283,9.7889603413281456e-05,1.0315789611414772e-09,9.7890634992242598e-05,0.00068876802842323163,7.2583663888038504e-09,0.00068877528678962046
0.032250000000000001,0.14241532363429787,0.14251257585509927,0.14241374345177371,9.725222080139706e-05,1.5801825241634759e-06,9.8832403325560536e-05,0.0006828775044680314,1.1095593394297561e-05,0.00069397309786232888
0.032500000000000001,0.14270744654316209,0.14280451631474347,0.1427047421430846,9.7069771581387299e-05,2.7044000774911758e-06,9.9774171658878474e-05,0.0006802011663212523,1.8950658448458798e-05,0.00069915182476971115
0.032750000000000001,0.14299911641099003,0.14309645677438768,0.14299574083439548,9.7340363397646623e-05,3.3755765945497895e-06,0.00010071593999219641,0.00068070604798621656,2.3605576588656041e-05,0.00070431162457487261
0.033000000000000002,0.14329033511578806,0.14338839723403188,0.14328673952570636,9.8062118243813501e-05,3.5955900817008501e-06,0.00010165770832551435,0.00068435961270222549,2.5093039797801788e-05,0.00070945265250002727
0.033250000000000002,0.14358110452137013,0.1436785128946651,0.14357773821701728,9.740837329497154e-05,3.3663043528531222e-06,0.00010077467764782466,0.00067842055972255682,2.344531590054783e-05,0.00070186587562310471
0.033500000000000002,0.14387142647751239,0.14396862855529835,0.14386873690832816,9.7202077785962793e-05,2.6895691842276914e-06,9.9891646970190484e-05,0.00067561766895496195,1.8694255350613779e-05,0.00069431192430557574
