t,a_exact,a_approx_on_exact,a_alt_on_exact,abs_diff_exact_approx,abs_diff_exact_alt,abs_diff_approx_alt,rel_diff_exact_approx,rel_diff_exact_alt,rel_diff_approx_alt
1.0505,0.51638211326049088,0.50469410433881579,0.51638195886085603,0.011688008921675097,1.543996348551957e-07,0.011687854522040242,0.022634418624370545,2.9900267823046754e-07,0.022634119621692313
1.0507500000000001,0.51641054330881331,0.50471668788724966,0.51641037004493995,0.011693855421563648,1.7326387335980797e-07,0.011693682157690288,0.022644493945916021,3.3551575506117408e-07,0.02264415843016096
1.0509999999999999,0.51643896079637452,0.50473927143568342,0.51643878122902387,0.011699689360691101,1.7956735065549623e-07,0.011699509793340446,0.022654544387297148,3.4770295095202366e-07,0.022654196684346196
1.05125,0.51646736572828633,0.50476179605216298,0.51646719241310779,0.011705569676123351,1.7331517854213274e-07,0.011705396360944809,0.022664684068889714,3.3557817984827639e-07,0.022664348490709866
1.0515000000000001,0.51649575810965753,0.50478432066864254,0.51649560359719171,0.011711437441014994,1.5451246582198763e-07,0.011711282928549172,0.022674798886786807,2.9915534328392818e-07,0.022674499731443525
1.05175,0.51652413794559404,0.5048068452851221,0.51652401478127563,0.011717292660471945,1.2316431841075115e-07,0.011717169496153534,0.022684888855486779,2.3844833060584656e-07,0.022684650407156174
1.052,0.516552505241199,0.50482936990160165,0.51655242596535955,0.011723135339597346,7.9275839448555985e-08,0.011723056063757897,0.022694953989475519,1.5347101919782341e-07,0.022694800518456321
1.0522500000000001,0.51658086000157255,0.50485183565463443,0.51658073686735695,0.011729024346938122,1.2313421560161686e-07,0.01172890121272252,0.022705108251402102,2.3836387511771492e-07,0.022704869887526985
1.0525,0.51660920223181206,0.50487430140766731,0.51660904776935435,0.011734900824144745,1.5446245771322253e-07,0.011734746361687032,0.02271523769504798,2.9899285000330303e-07,0.022714938702197977
1.0527500000000001,0.51663753193701178,0.50489676716070009,0.51663735867135174,0.011740764776311696,1.732656600417215e-07,0.011740591510651655,0.022725342334871449,3.3537180195194501e-07,0.022725006963069495
1.0529999999999999,0.51666584912226332,0.50491923291373286,0.51666566957334914,0.011746616208530458,1.79548914180927e-07,0.011746436659616277,0.022735422185317936,3.475145773345634e-07,0.022735074670740603
1.05325,0.51669415379265538,0.50494163987161955,0.51669398047534654,0.011752513921035823,1.7331730883807239e-07,0.011752340603726985,0.022745591051823621,3.3543501037486618e-07,0.022745255616813249
1.0535000000000001,0.51672244595327355,0.50496404682950613,0.51672229137734393,0.011758399123767416,1.5457592961176658e-07,0.011758244547837804,0.022755735145344718,2.9914692272869517e-07,0.022755435998421988
1.05375,0.51675072560920088,0.50498645378739271,0.51675060227934133,0.01176427182180817,1.2332985954710551e-07,0.011764148491948623,0.022765854480299313,2.3866412456743216e-07,0.022765615816174745
1.054,0.51677899276551731,0.5050088607452794,0.51677891318133873,0.011770132020237911,7.9584178580560661e-08,0.011770052436059331,0.022775949071092476,1.5400041351268886e-07,0.022775795070678961
1.0542500000000001,0.51680724742729989,0.50503120897611398,0.51680712412683061,0.011776038451185911,1.2330046927910843e-07,0.011775915150716632,0.022786132566460268,2.3858115359818569e-07,0.022785893985306671
1.0545,0.51683548959962289,0.50505355720694856,0.51683533507232249,0.011781932392674332,1.5452730039999807e-07,0.011781777865373932,0.022796291334020856,2.9898740219969316e-07,0.022795992346618655
1.0547500000000001,0.5168637192875577,0.50507590543778302,0.51686354601781448,0.011787813849774675,1.7326974321996147e-07,0.011787640580031455,0.022806425388152442,3.3523293811141409e-07,0.022806090155214329
1.0549999999999999,0.51689193649617282,0.5050982536686176,0.51689175696330636,0.011793682827555219,1.7953286646221756e-07,0.011793503294688756,0.022816534743220006,3.473315286734919e-07,0.022816187411691332
1.05525,0.51692014123053398,0.5051205432402881,0.51691996790879824,0.01179959799024588,1.7332173574136078e-07,0.011799424668510139,0.02282673289177084,3.3529692870694917e-07,0.022826397594842132
1.0555000000000001,0.51694833349570379,0.50514283281195849,0.51694817885429023,0.011805500683745307,1.5464141356336114e-07,0.011805346042331744,0.022836906357573926,2.9914288052279025e-07,0.022836607214693404
1.05575,0.51697651329674232,0.50516512238362887,0.51697638979978211,0.011811390913113451,1.2349696021374257e-07,0.011811267416153237,0.022847055154967436,2.3888311564911576e-07,0.022846816271851787
1.056,0.51700468063870653,0.50518741195529937,0.51700460074527399,0.011817268683407156,7.9893432536337627e-08,0.01181718878997462,0.022857179298276572,1.5453135247757774e-07,0.022857024766924094
1.0562499999999999,0.51703283552665058,0.50520964293548809,0.51703271205836998,0.01182319259116249,1.2346828059950354e-07,0.011823069122881891,0.022867392124369321,2.3880162364105614e-07,0.022867153322745679
1.0565,0.51706097796562578,0.50523187391567692,0.51706082337146608,0.011829104049948858,1.5459415969587553e-07,0.011828949455789162,0.022877580312655566,2.9898632131189881e-07,0.022877281326334258
1.0567500000000001,0.51708910796068064,0.50525410489586575,0.51708893468456218,0.011835003064814886,1.7327611845363577e-07,0.011834829788696433,0.022887743877433975,3.3509914594219477e-07,0.022887408778288033
1.0569999999999999,0.51711722551686079,0.50527633587605447,0.51711704599765818,0.011840889640806318,1.7951920261438659e-07,0.011840710121603704,0.022897882832990678,3.4715378594274455e-07,0.022897535679204734
1.05725,0.51714533063920887,0.50529850833223888,0.51714515731075417,0.011846822306969984,1.7332845470008351e-07,0.011846648978515284,0.022908110361021521,3.3516391704792815e-07,0.022907775197104473
1.0575000000000001,0.51717342333276495,0.50532068078842318,0.51717326862385027,0.011852742544341766,1.5470891467916914e-07,0.011852587835427086,0.022918313296070768,2.9914320361281303e-07,0.022918014152867153
1.05775,0.517201503602566,0.50534285324460748,0.51720137993694626,0.011858650357958522,1.236656197445285e-07,0.011858526692338778,0.022928491652396785,2.3910529819255289e-07,0.022928252547098592
